,Word,isNeologism
24401,raționalitate,1
24402,raționaliza,1
24403,raționalizabil,1
24404,raționament,1
24405,rațiune,1
35802,rață,0
24406,re,1
24407,reabilita,1
24408,reabilitație,1
24409,reactant,1
24410,reactanță,1
24411,reactiv,1
24412,reactiva,1
24413,reactivitate,1
24414,reactor,1
24415,reacție,1
24416,reacționa,1
24417,reacțional,1
24418,reacționar,1
24419,readmisie,1
24420,readmite,1
24421,reafirma,1
24422,reagent,1
24423,reajusta,1
24424,real,1
24425,realgar,1
24426,realism,1
24427,realist,1
24428,realitate,1
24429,realiza,1
24430,realizabil,1
24431,realizator,1
24432,realizație,1
24433,realmente,1
24434,realța,1
24435,reangaja,1
24436,reanimator,1
24437,reapariție,1
24438,rebab,1
24439,rebarbativ,1
24440,rebec,1
24441,rebel,1
24442,rebeliune,1
24443,rebord,1
24444,rebus,1
24445,rebut,1
24446,rebuta,1
24447,recalcitrant,1
24448,recalcitranță,1
24449,recalcula,1
24450,recalescență,1
24451,recalota,1
24452,recapitula,1
24453,recapitulativ,1
24454,recapitulație,1
24455,recarbura,1
35803,rece,0
24456,recela,1
24457,recensământ,1
24458,recent,1
24459,recenzie,1
24460,recenzor,1
24461,recepe,1
24462,receptacul,1
24463,receptiv,1
24464,receptivitate,1
24465,receptor,1
24466,recepție,1
24467,recepționa,1
24468,recepționer,1
24469,recesiune,1
24470,recesiv,1
24471,recesivitate,1
35804,rechie,0
24472,rechin,1
24473,rechizitoriu,1
24474,rechiziție,1
24475,rechiziționa,1
24476,recicla,1
24477,reciclabil,1
24478,recidiva,1
24479,recidivant,1
24480,recidivist,1
24481,recidivitate,1
24482,recidivă,1
24483,recif,1
24484,recipiendar,1
24485,recipient,1
24486,reciproc,1
24487,reciprocamente,1
24488,reciprocitate,1
24489,reciprocă,1
24490,recirculație,1
24491,recita,1
24492,recital,1
24493,recitant,1
24494,recitativ,1
24495,recitator,1
24496,reclama,1
24497,reclamant,1
24498,reclamator,1
24499,reclamație,1
24500,reclamă,1
24501,reclasa,1
24502,recluziune,1
24503,recognitiv,1
24504,recogniție,1
24505,recognițiune,1
24506,recoloniza,1
24507,recolta,1
24508,recoltabil,1
24509,recoltă,1
24510,recomanda,1
24511,recomandabil,1
24512,recomandație,1
24513,recombina,1
24514,recompensa,1
24515,recompensă,1
24516,recompoziție,1
24517,recomprima,1
24518,reconcilia,1
24519,reconciliabil,1
24520,reconciliație,1
24521,reconducție,1
24522,reconfirma,1
24523,reconfort,1
24524,reconforta,1
24525,reconfortant,1
24526,reconsidera,1
24527,reconsolida,1
24528,reconstitui,1
24529,reconstituție,1
24530,reconstructiv,1
24531,reconstrucție,1
24532,reconstrui,1
24533,reconvențiune,1
24534,reconversiune,1
24535,reconverti,1
24536,recopia,1
24537,record,1
24538,recordman,1
24539,recordmen,1
24540,recrea,1
24541,recreativ,1
24542,recreație,1
24543,recreațional,1
24544,recrimina,1
24545,recriminație,1
24546,recrudescent,1
24547,recrudescență,1
24548,recruta,1
24549,recrutament,1
24550,recrutor,1
24551,rect,1
24552,rectal,1
24553,rectangul,1
24554,rectangular,1
24555,recte,1
24556,rectifica,1
24557,rectificabil,1
24558,rectificativ,1
24559,rectificator,1
24560,rectificație,1
24561,rectiliniar,1
24562,rectiliniu,1
24563,rectitudine,1
24564,recto,1
24565,rector,1
24566,rectoral,1
24567,rectorat,1
24568,rectoscop,1
24569,rectoscopie,1
24570,rectrice,1
24571,recul,1
24572,recula,1
24573,recupera,1
24574,recuperabil,1
24575,recuperabilitate,1
24576,recuperator,1
24577,recurba,1
24578,recurent,1
24579,recurență,1
24580,recurs,1
24581,recursiv,1
24582,recursivitate,1
24583,recursoriu,1
24584,recuza,1
24585,recuzabil,1
24586,recuzație,1
24587,recviem,1
24588,recțiune,1
24589,redacta,1
24590,redactor,1
24591,redacție,1
24592,redacțional,1
24593,redan,1
24594,redefini,1
24595,redempțiune,1
24596,redevență,1
24597,redhibițiune,1
24598,redie,1
24599,redija,1
24600,redingotă,1
24601,rediscuta,1
24602,redistila,1
35805,rediu,0
24603,redoare,1
24604,redresa,1
24605,redresament,1
24606,redresor,1
24607,reduce,1
24608,reductibil,1
24609,reductibilitate,1
24610,reductor,1
24611,reducție,1
24612,reducțional,1
24613,reducționism,1
24614,redundant,1
24615,redundanță,1
24616,reduplica,1
24617,reduplicativ,1
24618,reduplicație,1
24619,redutabil,1
24620,redută,1
24621,reedita,1
24622,reeduca,1
24623,reeligibil,1
24624,reeligibilitate,1
24625,reevalua,1
24626,reexpedia,1
24627,reexporta,1
24628,reexpoziție,1
24629,refacție,1
35806,refeca,0
24630,refectoriu,1
24631,referendar,1
24632,referendum,1
24633,referențial,1
24634,referi,1
24635,referință,1
24636,reflecta,1
24637,reflectivitate,1
24638,reflectometru,1
24639,reflector,1
24640,reflecție,1
24641,reflex,1
24642,reflexibil,1
24643,reflexie,1
24644,reflexiv,1
24645,reflexogen,1
24646,reflexologie,1
24647,reflexoterapie,1
24648,reflux,1
24649,reforma,1
24650,reformator,1
24651,reformație,1
24652,reformism,1
24653,reformist,1
24654,reformă,1
24655,refracta,1
24656,refractar,1
24657,refractaritate,1
24658,refractometrie,1
24659,refractometru,1
24660,refractor,1
24661,refracție,1
24662,refrangibil,1
24663,refrangibilitate,1
24664,refren,1
24665,refrigență,1
24666,refrigera,1
24667,refrigerator,1
24668,refrigerație,1
24669,refrigerent,1
24670,refringent,1
24671,refringență,1
24672,refrișa,1
24673,refugia,1
24674,refugiu,1
24675,refuta,1
24676,refutabil,1
24677,refutație,1
24678,refuz,1
24679,refuza,1
24680,refuzabil,1
24681,regal,1
24682,regala,1
24683,regalitate,1
24684,regală,1
24685,regată,1
24686,rege,1
24687,regenera,1
24688,regenerabil,1
24689,regenerativ,1
24690,regenerator,1
24691,regenerație,1
24692,regenerescență,1
24693,regent,1
24694,regență,1
24695,reggae,1
24696,regicid,1
24697,regie,1
24698,regifugiu,1
24699,regim,1
24700,regiment,1
24701,regimentar,1
24702,regină,1
24703,regional,1
24704,regionalism,1
24705,regionalist,1
24706,regională,1
24707,registrator,1
24708,registrație,1
24709,registru,1
24710,regiu,1
24711,regiune,1
24712,regizor,1
24713,regla,1
24714,reglabil,1
24715,reglaj,1
24716,reglement,1
24717,reglementa,1
24718,reglementar,1
24719,reglet,1
24720,reglor,1
24721,regn,1
24722,regosol,1
24723,regres,1
24724,regresa,1
24725,regresiune,1
24726,regresiv,1
24727,regret,1
24728,regreta,1
24729,regretabil,1
24730,regrupa,1
24731,regula,1
24732,regulament,1
24733,regular,1
24734,regularitate,1
24735,regulariza,1
24736,regulator,1
24737,regulație,1
24738,regulă,1
24739,regurgita,1
24740,regurgitație,1
24741,reiat,1
24742,reificare,1
24743,reimporta,1
24744,reimprima,1
24745,reincarna,1
24746,reincarnație,1
24747,reinserție,1
24748,reinstala,1
24749,reinstaura,1
24750,reintegra,1
24751,reintegrabil,1
24752,reintegrație,1
24753,reinteroga,1
24754,reinterpreta,1
24755,reinvesti,1
24756,reinvita,1
24757,reionism,1
24758,reitera,1
24759,reiterativ,1
24760,reiterație,1
24761,relansa,1
24762,relativ,1
24763,relativism,1
24764,relativist,1
24765,relativitate,1
24766,relaxa,1
24767,relaxație,1
24768,relaș,1
24769,relație,1
24770,relațional,1
24771,relaționism,1
24772,relega,1
24773,relegație,1
24774,releu,1
24775,relevant,1
24776,relevanță,1
24777,releveu,1
24778,relevment,1
24779,relict,1
24780,relictă,1
24781,relicvariu,1
24782,relicvă,1
24783,relief,1
24784,religie,1
24785,religionar,1
24786,religios,1
24787,religiozitate,1
24788,relocațiune,1
24789,reluctanță,1
24790,reluctivitate,1
24791,remaia,1
24792,remanent,1
24793,remanență,1
24794,remania,1
24795,remaniabil,1
24796,remarca,1
24797,remarcabil,1
24798,remarcă,1
24799,remedia,1
24800,remediabil,1
24801,remediu,1
24802,rememora,1
24803,rememorativ,1
24804,remige,1
24805,remilitariza,1
24806,remineralizație,1
24807,reminiscență,1
24808,remisibil,1
24809,remisibilitate,1
24810,remisiune,1
24811,remitent,1
24812,remitență,1
24813,remix,1
24814,remixare,1
24815,remiză,1
24816,remodela,1
24817,remontant,1
24818,remorca,1
24819,remorcaj,1
24820,remorcher,1
24821,remorcă,1
24822,remuladă,1
24823,remunera,1
24824,remunerativ,1
24825,remuneratoriu,1
24826,remunerație,1
24827,ren,1
24828,renal,1
24829,renan,1
24830,rendiment,1
24831,rendzină,1
24832,renega,1
24833,renegat,1
24834,renegocia,1
24835,renet,1
24836,renglotă,1
24837,reniform,1
24838,renină,1
24839,renitent,1
24840,renitență,1
24841,reniu,1
24842,renova,1
24843,renovator,1
24844,renovație,1
24845,renta,1
24846,rentabil,1
24847,rentabilitate,1
24848,rentabiliza,1
24849,rentier,1
24850,rentă,1
24851,renume,1
24852,renunța,1
24853,renură,1
24854,reobază,1
24855,reocupa,1
24856,reocupație,1
24857,reofil,1
24858,reofor,1
24859,reografie,1
24860,reogramă,1
24861,reologie,1
24862,reometrie,1
24863,reometru,1
24864,reomorfism,1
24865,reorchestra,1
24866,reorganiza,1
24867,reorganizator,1
24868,reorganizație,1
24869,reoscop,1
24870,reoscopic,1
24871,reostat,1
24872,reostricțiune,1
24873,reotaxic,1
24874,reotaxie,1
24875,reotropism,1
24876,repara,1
24877,reparabil,1
24878,reparator,1
24879,reparatoriu,1
24880,reparație,1
24881,repartitor,1
24882,repartiza,1
24883,repartiție,1
24884,repatria,1
35807,repaus,0
24885,repauza,1
35808,repede,0
24886,repent,1
24887,reper,1
24888,repera,1
24889,reperaj,1
24890,repercusiune,1
24891,repercuta,1
24892,repertorial,1
24893,repertoriu,1
24894,repeta,1
24895,repetabil,1
24896,repetitor,1
24897,repetiție,1
24898,repeți,1
24899,replica,1
24900,replicație,1
24901,replică,1
24902,reporta,1
24903,reportaj,1
24904,reporter,1
24905,repoza,1
24906,repoziție,1
24907,reprehensibil,1
24908,reprehensiune,1
24909,represalii,1
24910,represibil,1
24911,represiune,1
24912,represiv,1
24913,represor,1
24914,reprezenta,1
24915,reprezentabil,1
24916,reprezentant,1
24917,reprezentativ,1
24918,reprezentativitate,1
24919,reprezentativă,1
24920,reprezentație,1
24921,reprima,1
24922,reprimandă,1
24923,reprint,1
24924,repriză,1
24925,reproba,1
24926,reprobabil,1
24927,reprobator,1
24928,reprobațiune,1
24929,reproductibil,1
24930,reproductiv,1
24931,reproductivitate,1
24932,reproducător,1
24933,reproducție,1
24934,reprografie,1
24935,reproș,1
24936,reproșa,1
24937,reproșabil,1
24938,reptilian,1
24939,reptilă,1
24940,republican,1
24941,republicanism,1
24942,republică,1
24943,repudia,1
24944,repudiu,1
24945,repugna,1
24946,repugnant,1
24947,repugnanță,1
24948,repulsie,1
24949,repulsiv,1
24950,reputat,1
24951,reputație,1
24952,resciziune,1
24953,rescizoriu,1
24954,resemna,1
24955,resemnație,1
24956,resentiment,1
24957,reseta,1
24958,resignație,1
24959,resimți,1
24960,resolubil,1
24961,resorbi,1
24962,resorbție,1
24963,resorcină,1
24964,resortisant,1
24965,respect,1
24966,respecta,1
24967,respectabil,1
24968,respectabilitate,1
24969,respectiv,1
24970,respectui,1
24971,respectuos,1
24972,respectălui,1
24973,respinge,1
24974,respira,1
24975,respirabil,1
24976,respirator,1
24977,respirație,1
24978,respiro,1
24979,responsabil,1
24980,responsabilitate,1
24981,responsabiliza,1
24982,rest,1
24983,restant,1
24984,restanță,1
24985,restaura,1
24986,restaurant,1
24987,restaurator,1
24988,restaurație,1
24989,restitui,1
24990,restitutor,1
24991,restitutoriu,1
24992,restituție,1
24993,restrictiv,1
24994,restricție,1
24995,restringent,1
24996,restrânge,1
35809,resuche,0
24997,resurecție,1
24998,resurgență,1
24999,resursă,1
25000,resuscita,1
25001,resuvenire,1
25002,retard,1
25003,retarda,1
25004,retardatar,1
25005,retardație,1
25006,retentiv,1
25007,retenție,1
35810,retevei,0
35811,reteza,0
25008,reticent,1
25009,reticență,1
25010,reticul,1
25011,reticular,1
25012,reticulat,1
25013,reticulină,1
25014,reticulită,1
25015,reticulocit,1
25016,reticulocitoză,1
25017,reticulopatie,1
25018,reticuloză,1
25019,retinian,1
25020,retinită,1
25021,retinopatie,1
25022,retină,1
25023,retiradă,1
25024,retiv,1
25025,retivitate,1
25026,retor,1
25027,retoric,1
25028,retorică,1
25029,retoroman,1
25030,retorsiune,1
25031,retortă,1
25032,retracta,1
25033,retractabil,1
25034,retractil,1
25035,retractilitate,1
25036,retracție,1
25037,retrage,1
25038,retransmisie,1
25039,retribui,1
25040,retribuție,1
25041,retro,1
25042,retroactiv,1
25043,retroactivitate,1
25044,retroacție,1
25045,retroacțiune,1
25046,retroceda,1
25047,retrocesiune,1
25048,retrocesiv,1
25049,retrocompatibilitate,1
25050,retroflexie,1
25051,retrofuzee,1
25052,retrognatism,1
25053,retrograd,1
25054,retrograda,1
25055,retrogradație,1
25056,retrogresiune,1
25057,retrogresiv,1
25058,retroguardie,1
25059,retropoziție,1
25060,retroproiector,1
25061,retroproiecție,1
25062,retropropulsie,1
25063,retropulsie,1
25064,retrospectiv,1
25065,retrospectivă,1
25066,retrospecțiune,1
25067,retrosternal,1
25068,retrovers,1
25069,retroversie,1
25070,retrovirus,1
25071,retrovizor,1
25072,retur,1
25073,returna,1
25074,retuș,1
25075,retușa,1
25076,retușor,1
25077,reumatic,1
25078,reumaticesc,1
25079,reumatism,1
25080,reumatismal,1
25081,reumatologic,1
25082,reumatologie,1
25083,reuni,1
25084,reuniune,1
25085,reuși,1
25086,reușită,1
25087,revaccina,1
25088,revalida,1
25089,revaloriza,1
35812,revan,0
25090,revanșa,1
25091,revanșard,1
25092,revanșă,1
25093,revedea,1
25094,revela,1
25095,revelator,1
25096,revelație,1
25097,revelion,1
25098,revendica,1
25099,revendicativ,1
25100,revendicație,1
25101,reveni,1
35813,revent,0
25102,rever,1
25103,reverbera,1
25104,reverberație,1
25105,reverend,1
25106,reverendisim,1
25107,reverendă,1
25108,reverențial,1
25109,reverențios,1
25110,reverență,1
25111,reverie,1
25112,revers,1
25113,reversibil,1
25114,reversibilitate,1
25115,reversie,1
25116,reversiune,1
25117,reversiv,1
25118,revigora,1
25119,reviriment,1
25120,revistă,1
25121,revitaliza,1
25122,reviviscent,1
25123,reviviscență,1
25124,revizie,1
25125,revizionism,1
25126,revizionist,1
25127,revizor,1
25128,revoca,1
25129,revocabil,1
25130,revocabilitate,1
25131,revocație,1
25132,revolta,1
25133,revoltant,1
25134,revoltă,1
25135,revolutiv,1
25136,revoluție,1
25137,revoluționa,1
25138,revoluționar,1
25139,revolver,1
25140,revuist,1
25141,revulsie,1
25142,revulsiv,1
25143,revulziv,1
35814,rezalet,0
25144,rezeca,1
25145,rezecție,1
25146,rezedă,1
35815,rezema,0
25147,rezerpină,1
25148,rezerva,1
25149,rezervatar,1
25150,rezervație,1
25151,rezervist,1
25152,rezervor,1
25153,rezervă,1
25154,rezida,1
25155,rezident,1
25156,rezidențial,1
25157,rezidență,1
25158,rezidual,1
25159,reziduar,1
25160,reziduu,1
25161,rezil,1
25162,rezilia,1
25163,reziliabil,1
25164,reziliență,1
25165,rezina,1
25166,rezinaj,1
25167,rezinat,1
25168,rezină,1
25169,rezista,1
25170,rezistent,1
25171,rezistență,1
25172,rezistibil,1
25173,rezistivimetru,1
25174,rezistivitate,1
25175,rezistor,1
25176,rezită,1
25177,rezolut,1
25178,rezolutiv,1
25179,rezolutoriu,1
25180,rezoluție,1
25181,rezolva,1
25182,rezolvant,1
25183,rezon,1
25184,rezona,1
25185,rezonabil,1
25186,rezonament,1
25187,rezonant,1
25188,rezonanță,1
25189,rezonator,1
25190,rezorcină,1
25191,rezulta,1
25192,rezultant,1
25193,rezultantă,1
25194,rezultat,1
25195,rezultativ,1
25196,rezuma,1
25197,rezumat,1
25198,reșarja,1
25199,reședință,1
25200,reșou,1
25201,reșută,1
35816,rețea,0
25202,rețetă,1
25203,reține,1
25204,rial,1
25205,riboflavină,1
25206,ribonuclează,1
25207,ribonucleic,1
25208,ribonucleoproteină,1
25209,ribozom,1
25210,riboză,1
25211,ricana,1
25212,ricercar,1
25213,ricin,1
25214,ricoșa,1
25215,ricoșeu,1
25216,rictus,1
25217,ricșă,1
25218,rid,1
25219,rida,1
25220,rident,1
35817,ridica,0
35818,ridiche,0
25221,ridicol,1
25222,ridiculitate,1
25223,ridiculiza,1
25224,ridiculos,1
25225,ridiculozitate,1
25226,riesling,1
25227,riflură,1
25228,rift,1
25229,rigid,1
25230,rigiditate,1
35819,riglă,0
25231,rigoare,1
25232,rigolă,1
25233,rigorism,1
25234,rigorist,1
25235,riguros,1
35820,rigă,0
25236,rima,1
25237,rimă,1
25238,rinalgie,1
25239,rinascimento,1
35821,rindea,0
25240,rinencefal,1
25241,rinfort,1
25242,rinforzando,1
35822,rinichi,0
25243,rinită,1
25244,rinocer,1
25245,rinofaringită,1
25246,rinofonie,1
25247,rinolalie,1
25248,rinolit,1
25249,rinologic,1
25250,rinologie,1
25251,rinoplastic,1
25252,rinoplastie,1
25253,rinoragie,1
25254,rinoree,1
25255,rinoscop,1
25256,rinoscopie,1
25257,riolit,1
25258,riposta,1
25259,ripostă,1
25260,risc,1
25261,risca,1
35823,risipi,0
25262,rit,1
25263,ritardando,1
25264,ritenuto,1
25265,ritidom,1
25266,ritm,1
25267,ritma,1
25268,ritmic,1
25269,ritmică,1
35824,ritmografie,0
25270,ritologie,1
25271,ritornelă,1
25272,ritual,1
25273,ritualism,1
25274,ritualist,1
25275,rival,1
25276,rivalitate,1
25277,rivaliza,1
25278,riveran,1
25279,rivieră,1
25280,rizerie,1
25281,rizibil,1
25282,rizibilitate,1
25283,rizic,1
25284,rizicultură,1
25285,rizoaton,1
25286,rizobiu,1
25287,rizoctonioză,1
25288,rizodermă,1
25289,rizofag,1
25290,rizofor,1
25291,rizoid,1
25292,rizom,1
25293,rizomolic,1
25294,rizopod,1
25295,rizosferă,1
25296,rizoto,1
35825,rișcașă,0
35826,roabă,0
35827,roade,0
25297,roadster,1
25298,roaming,1
35828,roată,0
35829,rob,0
25299,robinet,1
25300,robot,1
25301,robotic,1
25302,robotică,1
25303,robotiza,1
35830,robotă,0
25304,roburit,1
25305,robust,1
25306,robustețe,1
25307,robă,1
25308,rocadă,1
25309,rocambolesc,1
25310,rocă,1
35831,rod,0
25311,rodaj,1
25312,rodamină,1
25313,rodeo,1
35832,rodi,0
35833,rodie,0
25314,rodiu,1
25315,rodocrozit,1
35834,rododafin,0
25316,rododendron,1
25317,rodoid,1
25318,rodonit,1
25319,rodopsină,1
35835,rodozahar,0
25320,rogatorie,1
25321,rogatoriu,1
25322,rogațiune,1
